target_epsilon,target_delta,beta,do_floor,game_id,size_of_game,num_discard_cards,hand_p1,hand_p2,v_inf,v_1_inf,emp_sample_complexity,emp_simulation_complexity
0.01,0.05,1.1,True,28a1c200-f869-4022-9e36-d9614d493661,100,2,"['H2', 'D5', 'C6', 'D6', 'D14']","['C3', 'H7', 'D7', 'S9', 'C14']",0.8592580002455077,54.27986256965605,237383,14860818
0.01,0.05,1.1,True,28a1c200-f869-4022-9e36-d9614d493661,100,3,"['H2', 'D5', 'C6', 'D6', 'D14']","['C3', 'H7', 'D7', 'S9', 'C14']",0.8496087044276367,60.6793635575884,237383,16366459
0.01,0.05,1.1,True,12da6514-ef90-416e-8217-cd8117947956,100,2,"['C3', 'C10', 'H12', 'C12', 'S13']","['D4', 'C6', 'H8', 'H9', 'H13']",0.8463297276078784,54.81992551135069,237383,14788605
0.01,0.05,1.1,True,12da6514-ef90-416e-8217-cd8117947956,100,3,"['C3', 'C10', 'H12', 'C12', 'S13']","['D4', 'C6', 'H8', 'H9', 'H13']",0.7891233276475373,63.79203684790395,215802,17067959
0.01,0.05,1.1,True,53082821-dc4c-403c-94c7-8c7a601a292d,100,2,"['H2', 'H4', 'D4', 'C13', 'D14']","['S8', 'C11', 'D12', 'H13', 'C14']",0.925504605966916,65.21837638485891,237383,17508457
0.01,0.05,1.1,True,53082821-dc4c-403c-94c7-8c7a601a292d,100,3,"['H2', 'H4', 'D4', 'C13', 'D14']","['S8', 'C11', 'D12', 'H13', 'C14']",0.9055786764438076,65.53826934283528,237383,17590332
0.01,0.05,1.1,True,ecd4f18b-35ec-4cba-aa48-1755157a01d3,100,2,"['H2', 'C2', 'H4', 'S12', 'C14']","['S3', 'S4', 'H7', 'S10', 'H14']",0.91228496157535,66.06042996218915,237383,17843899
0.01,0.05,1.1,True,ecd4f18b-35ec-4cba-aa48-1755157a01d3,100,3,"['H2', 'C2', 'H4', 'S12', 'C14']","['S3', 'S4', 'H7', 'S10', 'H14']",0.8921207007490682,64.38499880112664,237383,17525995
0.01,0.05,1.1,True,ddad1f50-0487-4223-bcf8-b6ad5272fe86,100,2,"['H2', 'D7', 'S12', 'H13', 'S13']","['C3', 'S6', 'S8', 'C10', 'D11']",0.8582355012201193,63.12709878716505,237383,16762253
0.01,0.05,1.1,True,ddad1f50-0487-4223-bcf8-b6ad5272fe86,100,3,"['H2', 'D7', 'S12', 'H13', 'S13']","['C3', 'S6', 'S8', 'C10', 'D11']",0.7900484102028676,70.0363107479756,215802,18851280
0.01,0.05,1.1,True,311e1c9a-d630-4a47-bccf-6ca8e0352dc4,100,2,"['S2', 'H4', 'C8', 'S11', 'S12']","['S4', 'H7', 'C12', 'D12', 'H13']",0.8265245420000243,47.48839166838654,215802,13014679
0.01,0.05,1.1,True,311e1c9a-d630-4a47-bccf-6ca8e0352dc4,100,3,"['S2', 'H4', 'C8', 'S11', 'S12']","['S4', 'H7', 'C12', 'D12', 'H13']",0.7812887661013246,53.71924491465235,215802,14592749
0.01,0.05,1.1,True,eec0f390-01d7-4b5a-9217-eea14c2510ea,100,2,"['H5', 'D5', 'S6', 'C7', 'H11']","['H2', 'C2', 'S12', 'C12', 'H14']",0.9292600641287648,65.49753210822304,237383,17632426
0.01,0.05,1.1,True,eec0f390-01d7-4b5a-9217-eea14c2510ea,100,3,"['H5', 'D5', 'S6', 'C7', 'H11']","['H2', 'C2', 'S12', 'C12', 'H14']",0.8879569680340905,67.79309289599242,237383,18215185
0.01,0.05,1.1,True,18bb5533-d70e-4dff-8c4a-7972e1a7282e,100,2,"['D4', 'D5', 'H7', 'D9', 'D11']","['H9', 'H12', 'D12', 'C13', 'D13']",0.8321172609436398,41.17808075044415,215802,11283374
0.01,0.05,1.1,True,18bb5533-d70e-4dff-8c4a-7972e1a7282e,100,3,"['D4', 'D5', 'H7', 'D9', 'D11']","['H9', 'H12', 'D12', 'C13', 'D13']",0.7689773761973557,59.65744676395248,215802,16091830
0.01,0.05,1.1,True,fc1eb7ff-18ac-4231-9c9b-236881f90922,100,2,"['S2', 'D3', 'C5', 'C7', 'H9']","['C2', 'S9', 'D9', 'D10', 'D12']",0.7740452516521182,45.38692145507817,215802,12547832
0.01,0.05,1.1,True,fc1eb7ff-18ac-4231-9c9b-236881f90922,100,3,"['S2', 'D3', 'C5', 'C7', 'H9']","['C2', 'S9', 'D9', 'D10', 'D12']",0.7209447425609149,48.277637695917136,196184,13212925
0.01,0.05,1.1,True,997b5e5d-de23-4898-a484-12cad732c2a9,100,2,"['C5', 'H9', 'C10', 'C12', 'S14']","['S3', 'C3', 'H7', 'H8', 'H12']",0.9038351807111898,74.05642629845914,237383,19797875
0.01,0.05,1.1,True,997b5e5d-de23-4898-a484-12cad732c2a9,100,3,"['C5', 'H9', 'C10', 'C12', 'S14']","['S3', 'C3', 'H7', 'H8', 'H12']",0.8971938471997961,67.1035588024621,237383,18053577
0.01,0.05,1.1,True,7990df2e-82ac-4e59-a2a3-7104fecaab5a,100,2,"['S4', 'H6', 'H8', 'S8', 'C11']","['H2', 'C10', 'H11', 'H13', 'S14']",0.9150152228252,72.65728071914864,237383,19588703
0.01,0.05,1.1,True,7990df2e-82ac-4e59-a2a3-7104fecaab5a,100,3,"['S4', 'H6', 'H8', 'S8', 'C11']","['H2', 'C10', 'H11', 'H13', 'S14']",0.8994646044021416,67.85478700269519,237383,18277636
0.01,0.05,1.1,True,f6b0df16-c2e1-4563-8570-ab7be1bc1d37,100,2,"['H6', 'S6', 'D9', 'C12', 'D13']","['C5', 'C9', 'H10', 'S11', 'H13']",0.9109036436307618,60.38680949278384,237383,16254381
0.01,0.05,1.1,True,f6b0df16-c2e1-4563-8570-ab7be1bc1d37,100,3,"['H6', 'S6', 'D9', 'C12', 'D13']","['C5', 'C9', 'H10', 'S11', 'H13']",0.8983924777525526,61.131824260340686,237383,16528563
0.01,0.05,1.1,True,a087eca6-405f-462f-a7eb-e2feea7d36e3,100,2,"['S4', 'H5', 'D8', 'C9', 'H13']","['D4', 'C5', 'C11', 'C13', 'C14']",0.8563658657990264,59.39429747707133,237383,16095663
0.01,0.05,1.1,True,a087eca6-405f-462f-a7eb-e2feea7d36e3,100,3,"['S4', 'H5', 'D8', 'C9', 'H13']","['D4', 'C5', 'C11', 'C13', 'C14']",0.8528656943146087,59.71128236958084,237383,16298715
0.01,0.05,1.1,True,3d2a17a3-6a3e-4ff7-b7b1-602373fa9f75,100,2,"['S2', 'S8', 'S9', 'D12', 'C14']","['C3', 'H6', 'C9', 'D11', 'H12']",0.8834580431419048,68.26551790654791,237383,18509257
0.01,0.05,1.1,True,3d2a17a3-6a3e-4ff7-b7b1-602373fa9f75,100,3,"['S2', 'S8', 'S9', 'D12', 'C14']","['C3', 'H6', 'C9', 'D11', 'H12']",0.8468071726013426,64.47834805873569,237383,17476515
0.01,0.05,1.1,True,1f4efa4a-851d-4c0b-86c9-fdcb67853d4d,100,2,"['S7', 'D7', 'S9', 'C11', 'C13']","['H2', 'D5', 'C8', 'S12', 'D13']",0.84314352352085,63.75892764403008,215802,17073822
0.01,0.05,1.1,True,1f4efa4a-851d-4c0b-86c9-fdcb67853d4d,100,3,"['S7', 'D7', 'S9', 'C11', 'C13']","['H2', 'D5', 'C8', 'S12', 'D13']",0.8896651349415435,65.69335645084921,237383,17553316
0.01,0.05,1.1,True,50238445-78cf-4e08-abf5-0b79ae4cfacf,100,2,"['H2', 'D5', 'S7', 'S11', 'H12']","['H6', 'H7', 'C7', 'C8', 'H14']",0.8824193567968532,68.26404216257197,237383,18491617
0.01,0.05,1.1,True,50238445-78cf-4e08-abf5-0b79ae4cfacf,100,3,"['H2', 'D5', 'S7', 'S11', 'H12']","['H6', 'H7', 'C7', 'C8', 'H14']",0.9277323993249889,64.4088379350848,237383,17391434
0.01,0.05,1.1,True,adf4df9a-0d0a-4630-9dc3-74b3d68fa02a,100,2,"['C2', 'S3', 'S8', 'C8', 'S13']","['H2', 'S6', 'H7', 'S7', 'D11']",0.8091501522282519,57.25235626671847,215802,15505017
0.01,0.05,1.1,True,adf4df9a-0d0a-4630-9dc3-74b3d68fa02a,100,3,"['C2', 'S3', 'S8', 'C8', 'S13']","['H2', 'S6', 'H7', 'S7', 'D11']",0.8210836297636246,56.95054976690264,215802,15675761
0.01,0.05,1.1,True,f9455708-8bd8-467f-a846-ca94cc9ad0be,100,2,"['C2', 'H3', 'H4', 'S7', 'C13']","['C5', 'C6', 'C9', 'H13', 'S13']",0.8625602134567887,48.92238045327191,237383,13251047
0.01,0.05,1.1,True,f9455708-8bd8-467f-a846-ca94cc9ad0be,100,3,"['C2', 'H3', 'H4', 'S7', 'C13']","['C5', 'C6', 'C9', 'H13', 'S13']",0.7757366166276147,58.84729900660439,215802,15785599
0.01,0.05,1.1,True,a53c4d8b-10ad-4aa0-896c-1c7333c13078,100,2,"['C5', 'D7', 'S8', 'H12', 'S12']","['H2', 'D2', 'S6', 'C8', 'C10']",0.8841945661865778,56.32907471931866,237383,15320044
0.01,0.05,1.1,True,a53c4d8b-10ad-4aa0-896c-1c7333c13078,100,3,"['C5', 'D7', 'S8', 'H12', 'S12']","['H2', 'D2', 'S6', 'C8', 'C10']",0.8813579668928844,57.42241399221794,237383,15522036
0.01,0.05,1.1,True,8163fc5d-dbe1-4e3c-b517-a77194dbb273,100,2,"['H7', 'H10', 'C10', 'D12', 'C13']","['C2', 'H3', 'C5', 'S8', 'D10']",0.8564225214178474,54.86896499627024,237383,14796622
0.01,0.05,1.1,True,8163fc5d-dbe1-4e3c-b517-a77194dbb273,100,3,"['H7', 'H10', 'C10', 'D12', 'C13']","['C2', 'H3', 'C5', 'S8', 'D10']",0.7706179205769161,59.46500594125216,215802,16005457
0.01,0.05,1.1,True,6718a658-4ed9-4102-b84d-5f5f7f71ac66,100,2,"['S5', 'C5', 'S9', 'D9', 'C13']","['C4', 'D8', 'H10', 'S14', 'D14']",0.85751786338172,60.838141641744976,237383,16608661
0.01,0.05,1.1,True,6718a658-4ed9-4102-b84d-5f5f7f71ac66,100,3,"['S5', 'C5', 'S9', 'D9', 'C13']","['C4', 'D8', 'H10', 'S14', 'D14']",0.8933113109907853,65.39348536767477,237383,17805980
0.01,0.05,1.1,True,975c76ef-16a3-46c2-900b-37e7efadf7ba,100,2,"['D2', 'H5', 'D5', 'S10', 'H11']","['D6', 'S8', 'C9', 'D11', 'H14']",0.9304903004231636,72.94544738379194,237383,19518647
0.01,0.05,1.1,True,975c76ef-16a3-46c2-900b-37e7efadf7ba,100,3,"['D2', 'H5', 'D5', 'S10', 'H11']","['D6', 'S8', 'C9', 'D11', 'H14']",0.8924950831016523,66.01977562857385,237383,17693735
0.01,0.05,1.1,True,8636d36d-b836-430b-a373-8b7f3fc9a8f7,100,2,"['D2', 'D5', 'S9', 'C11', 'S14']","['C3', 'H5', 'H6', 'H7', 'H8']",0.9497532108223024,77.11122172446211,237383,20634144
0.01,0.05,1.1,True,8636d36d-b836-430b-a373-8b7f3fc9a8f7,100,3,"['D2', 'D5', 'S9', 'C11', 'S14']","['C3', 'H5', 'H6', 'H7', 'H8']",0.8591477072685112,67.7326994985978,237383,18258022
0.01,0.05,1.1,True,f4a22549-6cb9-4d26-87f2-46d2a214e422,100,2,"['D3', 'C7', 'H8', 'C10', 'D14']","['H2', 'C3', 'H10', 'S11', 'C12']",0.9092174644991846,69.84852176047893,237383,18779080
0.01,0.05,1.1,True,f4a22549-6cb9-4d26-87f2-46d2a214e422,100,3,"['D3', 'C7', 'H8', 'C10', 'D14']","['H2', 'C3', 'H10', 'S11', 'C12']",0.8482135269336765,63.762035838725765,237383,17198463
0.01,0.05,1.1,True,919e7950-832d-4dd7-add4-fb40d0718188,100,2,"['S2', 'C3', 'H8', 'D12', 'C13']","['H4', 'C6', 'S10', 'C11', 'H14']",0.9004601245614248,84.53777513384883,237383,22731845
0.01,0.05,1.1,True,919e7950-832d-4dd7-add4-fb40d0718188,100,3,"['S2', 'C3', 'H8', 'D12', 'C13']","['H4', 'C6', 'S10', 'C11', 'H14']",0.8487598186210832,77.22566281003775,237383,20646383
0.01,0.05,1.1,True,df4f05e7-9ed9-4d45-9381-68079620a1f6,100,2,"['C2', 'D2', 'C5', 'H11', 'D11']","['D6', 'S7', 'H13', 'S13', 'C13']",0.8000528785775662,42.26619237820055,215802,11731301
0.01,0.05,1.1,True,df4f05e7-9ed9-4d45-9381-68079620a1f6,100,3,"['C2', 'D2', 'C5', 'H11', 'D11']","['D6', 'S7', 'H13', 'S13', 'C13']",0.8930647148805984,51.244212674064286,237383,14062697
0.01,0.05,1.1,True,f74c2564-fe13-449d-b6db-e7504e8daccb,100,2,"['D2', 'S6', 'C8', 'C10', 'C14']","['S2', 'C5', 'D7', 'C9', 'D11']",0.9087885005281112,74.4397366323091,237383,20044544
0.01,0.05,1.1,True,f74c2564-fe13-449d-b6db-e7504e8daccb,100,3,"['D2', 'S6', 'C8', 'C10', 'C14']","['S2', 'C5', 'D7', 'C9', 'D11']",0.8549358375116852,67.30138119316734,237383,18171681
0.01,0.05,1.1,True,819cdc26-3cff-4b34-845b-b535f4876b38,100,2,"['H2', 'S3', 'C3', 'S12', 'D13']","['C8', 'C9', 'C12', 'H13', 'H14']",0.9329183983726348,65.96297420415716,237383,17880598
0.01,0.05,1.1,True,819cdc26-3cff-4b34-845b-b535f4876b38,100,3,"['H2', 'S3', 'C3', 'S12', 'D13']","['C8', 'C9', 'C12', 'H13', 'H14']",0.914384052252668,63.302711775668016,237383,16908369
0.01,0.05,1.1,True,6c11b444-be6f-4ba1-bed2-73dd2d596d3f,100,2,"['H2', 'D3', 'D4', 'C8', 'C14']","['H10', 'C11', 'H12', 'S12', 'H13']",0.924500992147801,71.699147872514,237383,19259421
0.01,0.05,1.1,True,6c11b444-be6f-4ba1-bed2-73dd2d596d3f,100,3,"['H2', 'D3', 'D4', 'C8', 'C14']","['H10', 'C11', 'H12', 'S12', 'H13']",0.8532410251429543,73.09311042382453,237383,19753800
0.01,0.05,1.1,True,93d36690-d434-464d-900f-e8f3940aef1e,100,2,"['S3', 'D5', 'D8', 'C9', 'S12']","['H2', 'S2', 'C6', 'D10', 'C13']",0.9081086331022592,82.80863485588569,237383,21917668
0.01,0.05,1.1,True,93d36690-d434-464d-900f-e8f3940aef1e,100,3,"['S3', 'D5', 'D8', 'C9', 'S12']","['H2', 'S2', 'C6', 'D10', 'C13']",0.8959675059791912,72.50320253220268,237383,19525492
0.01,0.05,1.1,True,c108ca9e-6817-46a9-ada4-923cc629c14d,100,2,"['H2', 'S4', 'S10', 'C12', 'C14']","['S2', 'S9', 'D9', 'D12', 'S13']",0.8777843875999736,62.69489735215917,237383,17025071
0.01,0.05,1.1,True,c108ca9e-6817-46a9-ada4-923cc629c14d,100,3,"['H2', 'S4', 'S10', 'C12', 'C14']","['S2', 'S9', 'D9', 'D12', 'S13']",0.8951873581080261,61.500901021622205,237383,16716724
0.01,0.05,1.1,True,60586294-06ad-40fe-aaf7-059753727ca0,100,2,"['S5', 'H6', 'S7', 'C8', 'C12']","['H8', 'D8', 'H9', 'S9', 'S12']",0.7460924484804828,32.130596597155616,196184,8894542
0.01,0.05,1.1,True,60586294-06ad-40fe-aaf7-059753727ca0,100,3,"['S5', 'H6', 'S7', 'C8', 'C12']","['H8', 'D8', 'H9', 'S9', 'S12']",0.6916569340407193,44.11250658621569,178349,12079182
0.01,0.05,1.1,True,e35ff35d-61e8-4350-87c0-b2fa581940c7,100,2,"['D4', 'S5', 'D11', 'H12', 'C14']","['H2', 'H3', 'H4', 'C4', 'D9']",0.925504605966916,75.00806533202214,237383,20101971
0.01,0.05,1.1,True,e35ff35d-61e8-4350-87c0-b2fa581940c7,100,3,"['D4', 'S5', 'D11', 'H12', 'C14']","['H2', 'H3', 'H4', 'C4', 'D9']",0.926275540555306,64.86678027382874,237383,17536252
0.01,0.05,1.1,True,77ac0718-7ff9-4e3d-a404-d77d4809c247,100,2,"['D5', 'S6', 'H10', 'C11', 'S13']","['H2', 'H3', 'S7', 'D9', 'D12']",0.8461786459576891,79.65169204703494,237383,21287893
0.01,0.05,1.1,True,77ac0718-7ff9-4e3d-a404-d77d4809c247,100,3,"['D5', 'S6', 'H10', 'C11', 'S13']","['H2', 'H3', 'S7', 'D9', 'D12']",0.7961839709113866,72.84305812107712,215802,19423993
0.01,0.05,1.1,True,52f9690c-aa7b-438b-a181-1da953eaacbe,100,2,"['H4', 'S9', 'S11', 'D11', 'H12']","['H2', 'S2', 'H3', 'C13', 'D13']",0.9038351807111898,60.06961626609797,237383,16171678
0.01,0.05,1.1,True,52f9690c-aa7b-438b-a181-1da953eaacbe,100,3,"['H4', 'S9', 'S11', 'D11', 'H12']","['H2', 'S2', 'H3', 'C13', 'D13']",0.893146503842465,65.35161672625627,237383,17604348
0.01,0.05,1.1,True,14ca6440-544e-4021-ab3a-66f0ee18901b,100,2,"['D2', 'H5', 'C6', 'C13', 'D13']","['S3', 'S10', 'C10', 'H11', 'C12']",0.841109317016515,56.46945655121061,215802,15200359
0.01,0.05,1.1,True,14ca6440-544e-4021-ab3a-66f0ee18901b,100,3,"['D2', 'H5', 'C6', 'C13', 'D13']","['S3', 'S10', 'C10', 'H11', 'C12']",0.7828397136665494,65.14982546528427,215802,17420763
0.01,0.05,1.1,True,f12ed312-7ab1-404b-a52f-0d43137b326f,100,2,"['D2', 'H5', 'C7', 'D7', 'H11']","['C4', 'H9', 'S12', 'C12', 'C14']",0.8637661687716927,62.95135575546895,237383,16946951
0.01,0.05,1.1,True,f12ed312-7ab1-404b-a52f-0d43137b326f,100,3,"['D2', 'H5', 'C7', 'D7', 'H11']","['C4', 'H9', 'S12', 'C12', 'C14']",0.889910524590562,67.13018780578857,237383,17932974
0.01,0.05,1.1,True,644e2405-ee10-41c3-9cb0-7d790416d2bb,100,2,"['D3', 'C9', 'D10', 'D12', 'S14']","['H4', 'H11', 'H12', 'H13', 'H14']",0.9264083979814411,66.77331952015385,237383,18017759
0.01,0.05,1.1,True,644e2405-ee10-41c3-9cb0-7d790416d2bb,100,3,"['D3', 'C9', 'D10', 'D12', 'S14']","['H4', 'H11', 'H12', 'H13', 'H14']",0.8622617732399325,67.66480082009006,237383,18215044
0.01,0.05,1.1,True,acf4f4af-2ac3-4bb9-80ea-c3c126371fd7,100,2,"['S2', 'S4', 'D6', 'H12', 'C12']","['D2', 'C5', 'S6', 'C7', 'D8']",0.771147721432416,47.97392762379589,215802,13118385
0.01,0.05,1.1,True,acf4f4af-2ac3-4bb9-80ea-c3c126371fd7,100,3,"['S2', 'S4', 'D6', 'H12', 'C12']","['D2', 'C5', 'S6', 'C7', 'D8']",0.7168814723985966,52.75187764055651,196184,14265987
0.01,0.05,1.1,True,239e6fba-11fb-493c-86b5-13c136c14b49,100,2,"['C2', 'S3', 'C8', 'H10', 'D11']","['H4', 'D6', 'D7', 'C10', 'D13']",0.8391614428837171,72.03690708883197,215802,19235593
0.01,0.05,1.1,True,239e6fba-11fb-493c-86b5-13c136c14b49,100,3,"['C2', 'S3', 'C8', 'H10', 'D11']","['H4', 'D6', 'D7', 'C10', 'D13']",0.7868681178598745,65.78926683582418,215802,17796070
0.01,0.05,1.1,True,48ddf462-b9e1-4cd8-9a3e-85f98a913729,100,2,"['C3', 'D7', 'S8', 'H13', 'C14']","['H2', 'C4', 'C6', 'H11', 'S11']",0.868549521732151,71.53460646602484,237383,19334219
0.01,0.05,1.1,True,48ddf462-b9e1-4cd8-9a3e-85f98a913729,100,3,"['C3', 'D7', 'S8', 'H13', 'C14']","['H2', 'C4', 'C6', 'H11', 'S11']",0.9003464895773895,70.84579083150213,237383,18990657
0.01,0.05,1.1,True,cd274cd2-e875-46b1-9884-2a6d21bb6e06,100,2,"['C3', 'D4', 'H5', 'C10', 'D10']","['S2', 'C2', 'S6', 'C6', 'C9']",0.925504605966916,55.47876021318701,237383,15170326
0.01,0.05,1.1,True,cd274cd2-e875-46b1-9884-2a6d21bb6e06,100,3,"['C3', 'D4', 'H5', 'C10', 'D10']","['S2', 'C2', 'S6', 'C6', 'C9']",0.8718679054013039,54.55525261324042,237383,14691320
0.01,0.05,1.1,True,c509068b-fcd5-436c-9c26-a9df1198557f,100,2,"['H4', 'H6', 'H14', 'S14', 'D14']","['D4', 'S5', 'D9', 'C11', 'H13']",0.927503739945314,31.95501543865612,237383,8851860
0.01,0.05,1.1,True,c509068b-fcd5-436c-9c26-a9df1198557f,100,3,"['H4', 'H6', 'H14', 'S14', 'D14']","['D4', 'S5', 'D9', 'C11', 'H13']",0.8710998980198862,59.27386704949676,237383,16225994
0.01,0.05,1.1,True,23b91452-5909-4ac0-9ae6-60d8824903f5,100,2,"['S6', 'S7', 'D9', 'S11', 'C14']","['C2', 'D2', 'D5', 'D7', 'D12']",0.913655487973496,77.73702350263922,237383,20962877
0.01,0.05,1.1,True,23b91452-5909-4ac0-9ae6-60d8824903f5,100,3,"['S6', 'S7', 'D9', 'S11', 'C14']","['C2', 'D2', 'D5', 'D7', 'D12']",0.8982693655987083,67.64062151719702,237383,18156195
0.01,0.05,1.1,True,40cc3c63-35f8-4c71-8ad7-1989d970e75f,100,2,"['S6', 'C6', 'D9', 'C13', 'S14']","['H5', 'C7', 'D8', 'H10', 'D12']",0.9163641661304616,84.03960497544246,237383,22521936
0.01,0.05,1.1,True,40cc3c63-35f8-4c71-8ad7-1989d970e75f,100,3,"['S6', 'C6', 'D9', 'C13', 'S14']","['H5', 'C7', 'D8', 'H10', 'D12']",0.9035190423581688,77.2694774884969,237383,20820958
0.01,0.05,1.1,True,cedb6041-3d7e-4502-8203-60a06a382048,100,2,"['S5', 'D7', 'S9', 'S11', 'D12']","['S3', 'C4', 'C6', 'C9', 'C12']",0.7839195166466348,60.8575394464746,215802,16541959
0.01,0.05,1.1,True,cedb6041-3d7e-4502-8203-60a06a382048,100,3,"['S5', 'D7', 'S9', 'S11', 'D12']","['S3', 'C4', 'C6', 'C9', 'C12']",0.7174725624931709,59.12276070184173,196184,15988488
0.01,0.05,1.1,True,46f6e8a9-a045-467c-be0b-7ee61378df15,100,2,"['S5', 'C6', 'D6', 'H14', 'C14']","['C2', 'C5', 'D5', 'S6', 'S11']",0.7427821416093703,39.49741609909878,196184,10903700
0.01,0.05,1.1,True,46f6e8a9-a045-467c-be0b-7ee61378df15,100,3,"['S5', 'C6', 'D6', 'H14', 'C14']","['C2', 'C5', 'D5', 'S6', 'S11']",0.8321795517731185,47.372132477024095,215802,12955331
0.01,0.05,1.1,True,accd1488-5086-458c-849d-ba23c058aa42,100,2,"['D4', 'C10', 'S11', 'S13', 'C14']","['C3', 'C4', 'C5', 'C8', 'S10']",0.8934914834464422,71.65904378804862,237383,19381510
0.01,0.05,1.1,True,accd1488-5086-458c-849d-ba23c058aa42,100,3,"['D4', 'C10', 'S11', 'S13', 'C14']","['C3', 'C4', 'C5', 'C8', 'S10']",0.8462446733601233,65.22345884829247,215802,17593366
0.01,0.05,1.1,True,5890bd0a-2493-4cfb-8a65-591bdfff19e1,100,2,"['H3', 'S4', 'C5', 'H10', 'H14']","['D5', 'C6', 'C8', 'H12', 'C14']",0.9081598929478591,65.58692927894933,237383,17654461
0.01,0.05,1.1,True,5890bd0a-2493-4cfb-8a65-591bdfff19e1,100,3,"['H3', 'S4', 'C5', 'H10', 'H14']","['D5', 'C6', 'C8', 'H12', 'C14']",0.8670335927351309,65.40140765943497,237383,17626565
0.01,0.05,1.1,True,f0ceef21-2aac-4de6-bbda-8ed652ffe7ae,100,2,"['S2', 'S3', 'C5', 'C8', 'H11']","['C2', 'D2', 'H3', 'D6', 'S13']",0.9163641661304616,66.66452454469788,237383,18061359
0.01,0.05,1.1,True,f0ceef21-2aac-4de6-bbda-8ed652ffe7ae,100,3,"['S2', 'S3', 'C5', 'C8', 'H11']","['C2', 'D2', 'H3', 'D6', 'S13']",0.915161650620986,56.1670192593694,237383,15279244
0.01,0.05,1.1,True,35a073e3-4c9f-454e-a4ff-a330370d459d,100,2,"['D2', 'C4', 'H8', 'C9', 'D12']","['S6', 'S8', 'D10', 'D11', 'D13']",0.8287098301545485,73.59664706652043,215802,19786356
0.01,0.05,1.1,True,35a073e3-4c9f-454e-a4ff-a330370d459d,100,3,"['D2', 'C4', 'H8', 'C9', 'D12']","['S6', 'S8', 'D10', 'D11', 'D13']",0.786271503842465,67.66250569844237,215802,18149480
0.01,0.05,1.1,True,2d7994f2-3c04-410f-9c87-30fadfa29e11,100,2,"['C6', 'C7', 'S8', 'C10', 'S13']","['S3', 'D3', 'C5', 'S6', 'S10']",0.9081086331022592,64.9058639914423,237383,17422118
0.01,0.05,1.1,True,2d7994f2-3c04-410f-9c87-30fadfa29e11,100,3,"['C6', 'C7', 'S8', 'C10', 'S13']","['S3', 'D3', 'C5', 'S6', 'S10']",0.8897552401388872,56.99031440833323,237383,15580691
0.01,0.05,1.1,True,d7e8b36b-83f4-4116-ad21-c6c8234ac46a,100,2,"['C5', 'S8', 'H9', 'C13', 'S14']","['D3', 'C9', 'D10', 'S11', 'C14']",0.9120205686875188,66.17436441163815,237383,17851894
0.01,0.05,1.1,True,d7e8b36b-83f4-4116-ad21-c6c8234ac46a,100,3,"['C5', 'S8', 'H9', 'C13', 'S14']","['D3', 'C9', 'D10', 'S11', 'C14']",0.860772226201605,67.23681950278622,237383,18062703
0.01,0.05,1.1,True,58369a13-48e3-46c8-95a1-4450357d4d81,100,2,"['H5', 'H7', 'S7', 'C11', 'S14']","['H3', 'D3', 'C5', 'D5', 'D10']",0.8712015442702958,64.28687707484339,237383,17364931
0.01,0.05,1.1,True,58369a13-48e3-46c8-95a1-4450357d4d81,100,3,"['H5', 'H7', 'S7', 'C11', 'S14']","['H3', 'D3', 'C5', 'D5', 'D10']",0.919649837924462,56.28137261894645,237383,15275080
0.01,0.05,1.1,True,bfa172b0-b3e0-4a7b-a338-0d92f2a08d06,100,2,"['S3', 'S5', 'D5', 'S8', 'D14']","['S2', 'D3', 'S4', 'C4', 'C6']",0.85751786338172,61.92377391170626,237383,16718294
0.01,0.05,1.1,True,bfa172b0-b3e0-4a7b-a338-0d92f2a08d06,100,3,"['S3', 'S5', 'D5', 'S8', 'D14']","['S2', 'D3', 'S4', 'C4', 'C6']",0.8838573674562032,57.89700126109338,237383,15782956
0.01,0.05,1.1,True,c94ca448-0a62-4abe-91fa-b40bb1416112,100,2,"['H2', 'S8', 'C8', 'H13', 'D13']","['S2', 'D3', 'S4', 'S10', 'C14']",0.843108450994913,55.328334149444025,215802,15111366
0.01,0.05,1.1,True,c94ca448-0a62-4abe-91fa-b40bb1416112,100,3,"['H2', 'S8', 'C8', 'H13', 'D13']","['S2', 'D3', 'S4', 'S10', 'C14']",0.8947928756571041,61.6683841766927,237383,16904386
0.01,0.05,1.1,True,f692d211-3f62-4658-93c5-69c9546faa9e,100,2,"['H3', 'S3', 'D8', 'D13', 'C14']","['H2', 'S6', 'S7', 'D9', 'S11']",0.9387997911835764,84.33834195982575,237383,22586679
0.01,0.05,1.1,True,f692d211-3f62-4658-93c5-69c9546faa9e,100,3,"['H3', 'S3', 'D8', 'D13', 'C14']","['H2', 'S6', 'S7', 'D9', 'S11']",0.8989970741419708,76.6804709068339,237383,20686781
0.01,0.05,1.1,True,1b600c72-f130-405a-b59a-e695b21170a6,100,2,"['D3', 'H4', 'H12', 'D13', 'D14']","['S2', 'H9', 'D10', 'C11', 'D12']",0.9303203335667004,78.77090491163742,237383,21274241
0.01,0.05,1.1,True,1b600c72-f130-405a-b59a-e695b21170a6,100,3,"['D3', 'H4', 'H12', 'D13', 'D14']","['S2', 'H9', 'D10', 'C11', 'D12']",0.8556069637849191,72.42007646232199,237383,19547153
